id_client,region,sexe,age,revenu_estime_gnf,anciennete_mois,type_abonnement,forfait_international,messagerie_vocale,recharge_mensuelle_moy_gnf,moyen_paiement,minutes_jour,minutes_nuit,donnees_mo,nombre_sms,appels_service_client,pannes_signalees_30j,retard_paiement_jours,minutes_internationales,retour_client,resiliation
GN-100643,N’Zérékoré,M,18,656080,11,Prépayé,Non,Non,189400.0,Espèces,26.42,9.54,456.4,38,2,2,1,5.3,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100644,Boké,M,16,1561901,33,Prépayé,Non,Oui,208700.0,Orange Money,62.0,0.0,3907.3,34,0,0,4,0.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100645,Conakry,F,42,1572118,44,Prépayé,Non,Non,162700.0,Orange Money,0.0,36.61,610.6,32,0,4,2,4.4,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100646,Boké,M,29,1787464,10,Prépayé,Non,Oui,26300.0,Orange Money,76.93,43.73,1254.9,34,2,0,0,0.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100647,Kindia,F,41,1354230,16,Prépayé,Non,Oui,149200.0,Orange Money,14.63,21.89,428.7,39,1,3,0,4.2,"Service client joignable, délai un peu long parfois.",0
GN-100648,Labé,F,35,1691451,15,Prépayé,Non,Non,324700.0,Orange Money,159.88,54.09,440.4,47,1,3,0,0.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100649,Conakry,M,44,1749993,44,Prépayé,Non,Non,166700.0,Orange Money,56.63,41.06,378.9,41,2,1,0,3.5,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100650,Boké,M,27,879003,8,Prépayé,Non,Non,399900.0,Espèces,69.21,93.18,927.4,36,3,0,0,0.4,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100651,Conakry,F,50,2005030,40,Postpayé,Non,Oui,401100.0,Orange Money,25.69,109.06,525.5,28,1,0,13,2.9,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100652,Kindia,F,25,1361205,3,Prépayé,Non,Oui,132700.0,Orange Money,45.99,41.42,893.1,27,2,2,2,7.7,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100653,Conakry,M,31,1448197,58,Prépayé,Non,Oui,275400.0,Espèces,101.4,27.56,2100.1,42,2,0,0,4.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100654,Mamou,F,35,1546588,19,Prépayé,Non,Non,136200.0,Orange Money,32.09,57.43,825.8,39,5,0,2,1.8,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100655,Conakry,F,35,2015522,41,Prépayé,Non,Non,276100.0,Autre wallet,28.39,54.05,1672.0,26,2,1,2,1.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100656,Conakry,M,21,1686122,5,Prépayé,Oui,Non,170700.0,Espèces,29.09,47.08,412.1,25,2,0,11,1.0,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-100657,Conakry,F,29,449040,6,Prépayé,Non,Non,333300.0,Orange Money,28.94,6.31,1599.8,32,0,1,5,3.4,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100658,Kindia,F,30,663484,89,Postpayé,Non,Oui,207900.0,Orange Money,42.55,54.81,460.6,40,0,1,9,4.4,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100659,Conakry,F,37,300000,64,Prépayé,Non,Non,74400.0,Carte bancaire,35.81,36.67,681.8,33,1,1,5,6.9,"Support réactif, j’ai eu de l’aide rapidement, merci.",1
GN-100660,Kankan,M,33,1045970,13,Postpayé,Non,Non,368000.0,Espèces,76.97,69.74,1184.9,32,0,0,9,15.9,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100661,Faranah,M,28,1129840,5,Prépayé,Non,Non,56200.0,Autre wallet,47.05,62.92,647.9,34,3,0,0,8.8,"Service moyen, je recharge quand il faut, ça fait l’affaire.",0
GN-100662,Boké,F,35,1408933,2,Postpayé,Non,Oui,486300.0,Autre wallet,122.35,64.8,281.0,32,2,1,14,7.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-100663,Boké,F,40,1465049,83,Prépayé,Non,Non,101800.0,Orange Money,82.91,143.63,602.6,38,1,1,0,21.0,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100664,Conakry,M,27,2697056,8,Prépayé,Non,Non,183000.0,Carte bancaire,83.66,11.61,574.8,28,0,0,1,5.1,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100665,Conakry,M,42,1653579,4,Prépayé,Non,Oui,168100.0,Orange Money,105.43,34.4,573.4,31,4,0,3,6.0,"Service client joignable, délai un peu long parfois.",0
GN-100666,Conakry,M,28,2113248,16,Prépayé,Non,Non,113800.0,Orange Money,87.48,42.28,1330.9,35,2,2,5,1.0,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100667,Conakry,F,48,1324386,29,Prépayé,Non,Oui,237200.0,Orange Money,87.41,25.76,1447.3,43,2,1,1,9.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100668,Conakry,F,21,2231282,101,Postpayé,Non,Non,340700.0,Autre wallet,0.0,9.63,524.3,42,2,0,12,0.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100669,Mamou,F,32,1016072,10,Postpayé,Non,Non,285500.0,Orange Money,76.4,81.48,402.0,49,1,2,4,2.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",1
GN-100670,Boké,M,32,1259129,25,Prépayé,Non,Non,61600.0,Carte bancaire,115.52,82.58,498.9,40,3,2,7,1.6,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100671,N’Zérékoré,M,56,1760609,7,Prépayé,Non,Non,199000.0,Orange Money,27.9,69.13,541.6,37,1,1,0,23.8,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-100672,Kindia,F,33,607138,22,Prépayé,Oui,Non,153400.0,Orange Money,114.45,74.32,754.3,46,2,0,8,9.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100673,Conakry,M,43,1759130,57,Prépayé,Non,Non,44600.0,Orange Money,113.49,62.31,599.2,44,2,1,2,1.3,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100674,Faranah,M,39,926549,11,Prépayé,Non,Non,31700.0,Orange Money,76.94,42.07,204.7,35,2,0,2,2.0,"Service client joignable, délai un peu long parfois.",1
GN-100675,Mamou,M,20,731197,15,Postpayé,Non,Oui,77800.0,Orange Money,0.0,35.12,1036.3,46,2,1,7,4.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100676,Conakry,M,43,2649077,11,Prépayé,Non,Non,215900.0,Orange Money,81.98,45.77,730.4,33,2,1,10,4.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100677,Labé,M,37,539543,8,Prépayé,Non,Non,65800.0,Espèces,33.12,19.26,1461.5,40,1,0,1,8.6,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100678,Mamou,M,16,1505772,11,Prépayé,Non,Non,63500.0,Autre wallet,68.2,61.03,355.0,40,0,1,1,0.0,"Support réactif, j’ai eu de l’aide rapidement, merci.",1
GN-100679,Kankan,M,29,1116694,4,Postpayé,Non,Non,357700.0,Orange Money,73.72,0.0,877.1,27,2,1,0,5.5,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100680,Conakry,M,16,1597811,26,Postpayé,Non,Oui,355700.0,Orange Money,31.51,22.51,782.9,36,5,0,0,1.4,"Service moyen, je recharge quand il faut, ça fait l’affaire.",1
GN-100681,Conakry,M,34,2971690,14,Prépayé,Oui,Non,82700.0,Orange Money,47.08,69.63,792.4,38,3,0,0,3.5,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100682,Conakry,F,40,1476826,7,Prépayé,Non,Non,102600.0,Orange Money,118.48,111.15,1048.5,39,2,1,0,7.9,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100683,Boké,F,43,1132378,71,Prépayé,Non,Non,44100.0,Espèces,23.02,59.84,730.3,30,2,0,0,1.2,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-100684,Boké,F,16,1328710,6,Postpayé,Non,Non,340600.0,Carte bancaire,75.4,77.26,810.6,33,1,1,9,1.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100685,Labé,M,38,1860652,15,Prépayé,Non,Oui,193800.0,Orange Money,98.31,42.49,1321.9,37,1,1,0,3.4,"Support réactif, j’ai eu de l’aide rapidement, merci.",1
GN-100686,Kindia,F,36,1659163,57,Prépayé,Non,Non,128800.0,Orange Money,98.07,0.0,972.1,40,2,1,0,5.7,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100687,N’Zérékoré,F,25,1077225,6,Prépayé,Oui,Non,82300.0,Orange Money,0.0,27.04,528.6,26,0,1,0,1.3,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100688,Kankan,M,53,1428167,24,Prépayé,Non,Non,30200.0,Orange Money,58.85,31.32,1413.8,43,2,3,2,1.2,"Service client joignable, délai un peu long parfois.",0
GN-100689,Conakry,F,41,1486968,6,Postpayé,Non,Non,358900.0,Espèces,145.4,54.04,433.6,37,2,2,3,7.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100690,Conakry,F,22,1951195,33,Postpayé,Non,Oui,286000.0,Autre wallet,54.29,27.95,748.5,38,2,1,4,17.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100691,Kankan,M,43,850859,14,Prépayé,Non,Oui,98800.0,Orange Money,72.39,5.6,451.5,26,3,0,3,3.7,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100692,Faranah,F,25,1267410,2,Prépayé,Non,Non,265700.0,Carte bancaire,69.9,3.37,1309.5,36,1,0,0,0.1,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100693,Faranah,M,27,1065374,27,Prépayé,Non,Non,49200.0,Orange Money,54.14,55.48,514.2,41,1,0,4,9.0,"Internet lent certains soirs à Matoto, sinon ok.",0
GN-100694,Boké,M,49,1904404,19,Prépayé,Non,Non,100300.0,Autre wallet,75.8,9.56,632.1,26,2,0,5,25.6,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100695,N’Zérékoré,M,57,903864,9,Prépayé,Non,Non,242300.0,Orange Money,10.67,47.37,1085.8,45,1,2,7,4.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100696,Boké,M,26,1339092,7,Prépayé,Non,Non,135400.0,Orange Money,3.65,82.95,415.5,35,5,1,7,6.8,"Service moyen, je recharge quand il faut, ça fait l’affaire.",0
GN-100697,Faranah,F,35,588086,144,Prépayé,Non,Non,391000.0,Orange Money,44.06,63.33,498.3,51,3,1,2,4.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100698,N’Zérékoré,M,16,807481,10,Prépayé,Non,Non,202000.0,Autre wallet,72.14,34.89,941.4,40,0,1,7,4.0,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100699,Conakry,F,36,1083549,18,Prépayé,Non,Non,203300.0,Orange Money,0.0,33.36,172.1,32,0,0,0,0.8,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100700,Faranah,M,53,928515,28,Postpayé,Non,Oui,436400.0,Orange Money,78.28,87.53,591.7,32,0,0,9,0.4,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100701,Kindia,M,43,1813885,17,Prépayé,Non,Oui,130100.0,Carte bancaire,75.33,75.73,250.0,46,6,1,0,2.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100702,Faranah,M,54,952539,5,Postpayé,Oui,Oui,444300.0,Carte bancaire,101.05,29.29,2622.2,37,2,0,8,6.6,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100703,Conakry,M,20,1848466,34,Prépayé,Non,Non,89000.0,Autre wallet,49.86,22.4,615.4,27,3,1,0,0.4,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100704,Conakry,F,34,1538406,6,Prépayé,Non,Oui,408600.0,Autre wallet,57.34,47.41,3893.9,34,1,1,3,4.2,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100705,Conakry,M,32,1800667,49,Prépayé,Non,Non,143300.0,Autre wallet,38.86,84.58,1666.8,36,2,1,0,2.5,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-100706,Conakry,M,52,1462210,12,Prépayé,Non,Non,64000.0,Espèces,62.78,69.73,342.6,40,1,0,7,4.9,"Internet lent certains soirs à Matoto, sinon ok.",1
GN-100707,Kankan,M,30,1275368,4,Prépayé,Oui,Non,199800.0,Espèces,38.76,85.05,257.0,31,3,0,1,2.3,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-100708,N’Zérékoré,M,24,885973,112,Postpayé,Non,Non,434300.0,Orange Money,7.96,24.23,245.4,29,3,2,6,5.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100709,Boké,F,30,445803,35,Prépayé,Non,Non,134300.0,Espèces,53.63,29.2,693.6,30,1,0,5,3.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100710,Conakry,F,27,3036587,54,Prépayé,Non,Non,83900.0,Orange Money,58.54,16.75,664.8,33,4,0,0,4.7,"Ça passe bien pour mes besoins, appels clairs et internet ok.",1
GN-100711,Conakry,F,25,1358583,25,Postpayé,Non,Oui,302600.0,Carte bancaire,76.77,64.97,440.9,41,1,2,2,4.1,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100712,N’Zérékoré,F,41,300000,50,Prépayé,Non,Non,450500.0,Orange Money,98.26,0.0,836.4,35,2,1,1,2.3,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100713,Kindia,M,31,1093681,11,Prépayé,Non,Non,390100.0,Orange Money,49.34,62.17,936.8,29,0,0,3,7.4,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100714,Conakry,M,22,1473517,16,Prépayé,Non,Non,299600.0,Carte bancaire,86.15,0.0,494.9,43,0,1,8,13.7,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100715,Conakry,M,16,1432639,22,Prépayé,Oui,Oui,265400.0,Autre wallet,51.17,62.51,1116.9,46,2,1,4,0.4,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100716,N’Zérékoré,F,16,1925773,30,Prépayé,Non,Oui,144600.0,Orange Money,57.67,66.24,1096.7,30,3,1,1,13.4,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100717,Mamou,F,42,1088443,54,Postpayé,Non,Non,271800.0,Orange Money,34.64,90.41,1082.6,33,1,1,3,2.8,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100718,N’Zérékoré,F,24,1234786,31,Prépayé,Non,Non,121800.0,Orange Money,57.1,43.33,2379.4,38,4,2,0,5.3,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-100719,Labé,M,48,1440721,37,Prépayé,Non,Non,122500.0,Orange Money,83.13,52.02,540.5,38,2,0,2,2.0,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100720,Conakry,F,30,1914384,18,Prépayé,Non,Oui,190800.0,Orange Money,93.73,53.95,318.4,38,1,1,5,6.0,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100721,Conakry,M,16,1981704,14,Prépayé,Non,Non,203000.0,Orange Money,86.53,38.48,359.7,33,1,2,0,7.1,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100722,Conakry,M,27,1961531,21,Prépayé,Non,Oui,113300.0,Espèces,59.63,73.08,1086.2,32,0,2,2,0.8,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100723,Boké,F,29,1627780,8,Postpayé,Oui,Non,327800.0,Carte bancaire,19.26,0.0,434.3,43,0,1,7,2.7,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100724,Faranah,F,45,303860,54,Prépayé,Non,Oui,146500.0,Orange Money,32.97,64.6,314.2,35,0,2,7,1.6,"Service client joignable, délai un peu long parfois.",0
GN-100725,Boké,M,22,2086146,2,Prépayé,Non,Oui,42700.0,Orange Money,12.64,65.18,476.2,32,1,1,1,4.8,"Service moyen, je recharge quand il faut, ça fait l’affaire.",1
GN-100726,Boké,F,33,1403952,17,Postpayé,Non,Non,349100.0,Carte bancaire,20.74,1.46,625.6,43,1,0,6,0.9,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100727,Conakry,F,28,1590077,12,Prépayé,Non,Oui,91000.0,Orange Money,45.01,23.83,778.1,34,1,1,3,1.9,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100728,Conakry,M,37,2274248,16,Prépayé,Oui,Non,126100.0,Orange Money,43.56,39.25,1390.1,32,3,0,3,6.3,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100729,Mamou,M,56,1745228,21,Prépayé,Non,Oui,210000.0,Orange Money,54.77,0.0,682.1,33,1,1,0,3.9,"Support réactif, j’ai eu de l’aide rapidement, merci.",1
GN-100730,Kindia,F,30,1748077,14,Prépayé,Non,Oui,318500.0,Carte bancaire,42.35,24.15,612.4,43,3,0,0,0.8,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100731,Conakry,F,34,1126470,3,Prépayé,Oui,Oui,252500.0,Autre wallet,85.15,36.49,488.2,34,2,1,6,1.2,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100732,Conakry,F,24,1118487,13,Prépayé,Non,Oui,429300.0,Autre wallet,28.83,35.22,638.7,39,4,1,0,1.7,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100733,Labé,M,20,1521264,21,Prépayé,Non,Oui,65300.0,Espèces,74.73,60.83,1293.1,36,2,0,6,13.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100734,Kankan,M,20,1254168,42,Prépayé,Non,Oui,17900.0,Orange Money,50.65,71.07,609.6,44,1,1,5,14.5,"Internet lent certains soirs à Matoto, sinon ok.",1
GN-100735,Conakry,F,22,1879611,55,Prépayé,Non,Oui,53000.0,Espèces,47.31,33.09,765.9,28,0,1,3,4.0,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100736,Labé,F,43,1259165,3,Prépayé,Non,Non,320800.0,Carte bancaire,129.04,21.11,736.7,36,1,2,0,1.6,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100737,Kankan,M,23,1541033,58,Prépayé,Non,Non,472900.0,Orange Money,66.42,63.58,671.9,39,4,2,2,13.8,"Service client joignable, délai un peu long parfois.",1
GN-100738,Labé,M,20,1498980,83,Postpayé,Non,Non,315700.0,Carte bancaire,26.4,52.86,1038.7,39,1,1,7,15.3,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100739,Conakry,M,16,1184851,41,Prépayé,Non,Non,271600.0,Orange Money,26.36,49.06,628.0,39,2,1,4,2.5,"Prix raisonnable, réseau stable à Kipé et Nongo.",1
GN-100740,Kankan,F,42,1111649,14,Prépayé,Non,Non,112800.0,Espèces,43.4,96.3,279.9,36,1,3,3,0.9,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100741,Mamou,M,17,1481032,28,Postpayé,Non,Non,480600.0,Orange Money,122.91,80.02,1053.1,39,2,0,10,5.4,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100742,Conakry,F,43,2549151,12,Postpayé,Non,Oui,560700.0,Orange Money,32.62,31.18,293.5,37,0,0,0,1.1,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100743,Conakry,F,32,1414771,9,Prépayé,Non,Non,71100.0,Orange Money,104.11,28.15,1432.4,39,1,1,1,4.6,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100744,Conakry,M,28,2370867,14,Prépayé,Non,Oui,249400.0,Espèces,70.74,0.0,324.2,25,0,3,2,4.4,"Internet lent certains soirs à Matoto, sinon ok.",1
GN-100745,Kindia,F,27,1744585,11,Prépayé,Non,Non,81000.0,Espèces,92.88,35.75,289.3,33,1,0,0,7.2,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100746,Labé,F,34,2092329,7,Prépayé,Non,Non,55200.0,Autre wallet,105.67,20.04,311.2,37,2,1,2,7.9,"Service moyen, je recharge quand il faut, ça fait l’affaire.",0
GN-100747,Conakry,M,42,1721075,59,Prépayé,Non,Oui,141500.0,Orange Money,10.1,79.01,263.1,39,3,1,0,1.4,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100748,N’Zérékoré,F,51,1243190,10,Prépayé,Non,Oui,309200.0,Orange Money,64.51,61.47,919.0,34,4,0,1,10.4,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100749,Conakry,F,19,1679221,13,Prépayé,Non,Non,121100.0,Orange Money,68.1,20.54,1175.0,38,1,1,1,0.9,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100750,Conakry,F,24,1043195,22,Prépayé,Non,Non,303600.0,Orange Money,44.23,37.73,440.2,34,2,1,3,3.6,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100751,Conakry,F,28,1083144,10,Postpayé,Non,Non,366100.0,Orange Money,74.12,15.34,965.9,35,3,3,7,4.3,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100752,Boké,F,16,535051,24,Postpayé,Non,Non,414100.0,Carte bancaire,75.99,109.56,2321.9,37,1,3,5,5.4,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100753,N’Zérékoré,M,46,537012,45,Postpayé,Non,Oui,538800.0,Orange Money,49.48,106.55,1030.2,22,0,0,2,16.6,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100754,Conakry,F,43,920126,22,Postpayé,Oui,Non,443800.0,Espèces,89.16,72.85,675.7,44,3,0,8,0.6,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100755,Kankan,F,38,1393283,4,Postpayé,Non,Oui,441800.0,Orange Money,41.24,20.23,773.4,34,6,1,5,0.2,"Support réactif, j’ai eu de l’aide rapidement, merci.",1
GN-100756,Conakry,M,27,886467,6,Postpayé,Non,Oui,363300.0,Orange Money,10.07,55.75,149.9,30,2,0,12,2.8,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100757,Conakry,M,58,1419156,17,Prépayé,Non,Non,104500.0,Espèces,85.77,25.82,276.9,33,0,4,11,4.5,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100758,Boké,M,26,1151695,8,Prépayé,Non,Oui,216800.0,Espèces,54.94,129.03,938.2,28,1,0,5,6.3,"Support réactif, j’ai eu de l’aide rapidement, merci.",0
GN-100759,Boké,F,16,1784299,144,Postpayé,Non,Non,198200.0,Orange Money,126.0,0.0,1490.1,46,0,1,3,4.3,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100760,Conakry,F,50,1754686,11,Prépayé,Oui,Oui,82400.0,Espèces,18.36,33.41,1072.9,31,2,2,2,1.1,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100761,N’Zérékoré,M,37,1604813,10,Prépayé,Non,Oui,128700.0,Orange Money,69.25,29.46,190.6,32,4,0,2,4.3,Parfois ça coupe un peu mais globalement ça va.,1
GN-100762,Conakry,M,39,967638,52,Prépayé,Non,Non,208100.0,Orange Money,38.22,35.0,1749.7,26,2,3,7,3.4,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100763,Conakry,F,36,1345941,20,Prépayé,Non,Non,346600.0,Orange Money,64.58,0.0,748.9,40,5,2,0,2.9,"Bon service, forfait data intéressant, je suis satisfait.",1
GN-100764,Conakry,F,16,1098249,26,Prépayé,Non,Non,264500.0,Orange Money,69.75,29.1,711.8,32,0,0,9,8.8,"Bon service, forfait data intéressant, je suis satisfait.",0
GN-100765,Conakry,M,38,1747781,32,Postpayé,Non,Non,353300.0,Orange Money,83.79,60.36,1056.6,35,2,1,7,5.8,"Prix raisonnable, réseau stable à Kipé et Nongo.",0
GN-100766,Conakry,M,24,1717068,5,Postpayé,Non,Non,364600.0,Orange Money,26.55,33.04,702.2,36,1,1,9,5.0,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
GN-100767,Labé,F,37,1786232,10,Prépayé,Non,Non,160200.0,Espèces,62.4,31.87,195.7,32,1,2,4,5.5,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",0
GN-100768,Conakry,M,55,2054482,4,Prépayé,Non,Oui,384300.0,Carte bancaire,23.31,90.67,903.6,31,4,2,7,4.7,"Rien à signaler, qualité au rendez-vous, merci l’équipe.",0
GN-100769,Kankan,F,29,1326575,13,Prépayé,Non,Oui,23800.0,Autre wallet,34.63,42.16,833.2,29,2,3,5,2.8,"Service client joignable, délai un peu long parfois.",0
GN-100770,Conakry,F,26,1329325,4,Prépayé,Non,Oui,65100.0,Autre wallet,43.71,40.32,2166.2,33,1,1,1,14.8,"Réseau correct à Conakry, la 4G marche bien, rien à dire.",1
GN-100771,Kindia,F,37,1763889,42,Prépayé,Oui,Non,154700.0,Carte bancaire,73.67,56.13,1050.3,35,3,1,0,1.3,"Ça passe bien pour mes besoins, appels clairs et internet ok.",0
